,index,Unnamed: 0,0,1,2,3,4,5
2457,58,58,"[u""Poacher's Blend""]",[u'St Hallett'],[u'Barossa'],[u'Australia'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.98\n', u'\n']"
2458,59,59,[u'B\xe2tard-Montrachet Grand Cru'],[u'Domaine Ramonet'],[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $586.93\n', u'\n']"
2459,60,60,[u'Orvieto 2014'],[u'Argillae'],[u'Umbria'],[u'Italy'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $15.48\n', u'\n']"
2460,61,61,[u'La Petite Sauvignon Blanc 2015'],[u'Perriere'],[u'Loire'],[u'France'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.98\n', u'\n']"
2461,62,62,[u'Riesling 2014'],[u'Leon Beyer'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $23.20\n', u'\n']"
2462,63,63,[u'Pfalz Idig Gg'],[u'A. Christmann'],[u'Pfalz'],[u'Germany'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $51.38\n', u'\n']"
2463,64,64,[u'Viognier Les Contours de Deponcins 2014'],[u'Francois Villard'],[u'Northern Rh\xf4ne'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $26.97\n', u'\n']"
2464,65,65,[u'Riesling'],[u'Meyer-Fonne'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $31.79\n', u'\n']"
2465,66,66,[u'Condrieu Clos Boucher'],[u'Delas'],[u'C\xf4tes du Rh\xf4ne'],[u'France'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $96.23\n', u'\n']"
2466,67,67,[u'Weinzierlberg Gr\xfcner Veltliner'],[u'Stadt Krems'],[u'Kremstal'],[u'Austria'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $22.98\n', u'\n']"
2467,68,68,[u'Village Chardonnay 2009'],[u'Kumeu River'],[u'Kumeu'],[u'New Zealand'],"[u'\nAvg. Rating: 3.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $25.49\n', u'\n']"
2468,69,69,[u'Condrieu La Combe De Malleval'],[u'St\xe9phane Ogier'],[u'C\xf4te-R\xf4tie'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $69.99\n', u'\n']"
2469,70,70,[u'Soave 2015'],[u'Latium Morini'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.48\n', u'\n']"
2470,71,71,[u'Eve Chardonnay 2014'],[u'Charles Smith'],[u'Walla Walla Valley'],[u'United States'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.98\n', u'\n']"
2471,72,72,[u'Mountain Vineyards Chardonnay 2013'],[u'Pride Mountain'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $42.48\n', u'\n']"
2472,73,73,[u'Alsace Pfaff Tradition Pinot Blanc'],[u'Pfaffenheim'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
2473,74,74,[u'Ch\xe2teauneuf-du-Pape Blanc 2006'],[u'Ch\xe2teau de Beaucastel'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $87.48\n', u'\n']"
2474,75,75,[u'Estate Chardonnay'],[u'Clos LaChance'],[u'Central Coast'],[u'United States'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.98\n', u'\n']"
2475,76,76,[u'Chardonnay Dutton Ranch'],[u'Patz & Hall'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $44.48\n', u'\n']"
2476,77,77,[u'Chardonnay 2013'],[u'Byron'],[u'Santa Barbara County'],[u'United States'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
2477,78,78,[u'Riesling 2010'],[u'Ch\xe2teau Ste. Michelle'],[u'Columbia Valley'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $18.48\n', u'\n']"
2478,79,79,[u'Art Series Chardonnay 2007'],[u'Leeuwin Estate'],[u'Margaret River'],[u'Australia'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $75.00\n', u'\n']"
2479,80,80,[u'Champagne Marguet'],[u'Marguet Pere & Fils'],[u'Champagne'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $54.48\n', u'\n']"
2480,81,81,[u'Rioja Fermentado En Barrica 2014'],[u'Valenciso'],[u'Rioja'],[u'Spain'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $35.99\n', u'\n']"
2481,82,82,[u'Venezia Giulia Were Dreams Bianco (Where the Dreams Have No End) 2011'],[u'Jermann'],[u'Friuli-Venezia Giulia'],[u'Italy'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $65.93\n', u'\n']"
2482,83,83,[u'Diamond Collection Emerald Label Pinot Grigio'],[u'Francis Ford Coppola'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.98\n', u'\n']"
2483,84,84,[u'Sauvignon Blanc 2014'],[u'Whitehaven'],[u'Marlborough'],[u'New Zealand'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $18.98\n', u'\n']"
2484,85,85,[u'Sonoma Coast Chardonnay 2014'],[u'Flowers  '],[u'North Coast'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $44.98\n', u'\n']"
2485,86,86,"[u""Trebbiano d'Abruzzo 2011""]",[u'Emidio Pepe'],[u'Abruzzo'],[u'Italy'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $86.93\n', u'\n']"
2486,87,87,[u'La Meirana Gavi 2014'],[u'Broglia'],[u'Piemonte'],[u'Italy'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.98\n', u'\n']"
2487,88,88,[u'Riesling R\xfcdesheimer Berg Rottland Hinterhaus'],[u'Leitz'],[u'Rheingau'],[u'Germany'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $33.18\n', u'\n']"
2488,89,89,[u'Aussi\xe8res Blanc'],[u'Ch\xe2teau d\u2019Aussi\xe8res'],[u'Corbi\xe8res'],[u'France'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $132.58\n', u'\n']"
2489,90,90,[u'Chardonnay'],[u'Meerlust'],[u'Stellenbosch'],[u'South Africa'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $25.63\n', u'\n']"
2490,91,91,[u'Bianco Faye Dolomiti'],[u'Pojer e Sandri'],[u'Trentino'],[u'Italy'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $37.39\n', u'\n']"
2491,92,92,[u'Rully 1er Cru La Pucelle 2012'],[u'Belleville'],[u'C\xf4te Chalonnaise'],[u'France'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $25.96\n', u'\n']"
2492,93,93,[u'Sauvignon Blanc 2015'],[u'Montes'],[u'Valle de Casablanca'],[u'Chile'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.95\n', u'\n']"
2493,94,94,[u'Provincia di Pavia Moscato 2008'],[u'Bartenura'],[u'Piemonte'],[u'Italy'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.98\n', u'\n']"
2494,95,95,[u'Pinot Grigio 2013'],[u'Kofererhof'],[u'Trentino-Alto Adige'],[u'Italy'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.98\n', u'\n']"
2495,96,96,[u'Sonoma Coast Chardonnay 2013'],[u'Banshee'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.98\n', u'\n']"
2496,97,97,[u'Coudoulet de Beaucastel C\xf4tes du Rh\xf4ne Blanc 2012'],[u'Ch\xe2teau de Beaucastel'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $90.99\n', u'\n']"
2497,98,98,[u'Dessimis Pinot Grigio'],[u'Vie di Romans'],[u'Friuli-Venezia Giulia'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $35.98\n', u'\n']"
2498,99,99,[u'Palha Canas Branco'],[u'Casa Santos Lima'],[u'Lisboa (formerly Estremadura)'],[u'Portugal'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.98\n', u'\n']"
2499,0,0,[u'Chardonnay Reserva'],[u'Casas Patronales'],[u'Valle de Maule'],[u'Chile'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.98\n', u'\n']"
2500,1,1,[u'Riesling Deidesheimer Herrgottsacker 2013'],[u'Reichsrat von Buhl'],[u'Pfalz'],[u'Germany'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.98\n', u'\n']"
2501,2,2,[u'Chardonnay'],[u'La Crema'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $27.88\n', u'\n']"
2502,3,3,[u'C\xf4te de Beaune Blanc 2012'],[u'Joseph Drouhin'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $27.99\n', u'\n']"
2503,4,4,[u'California Viognier 2013'],[u'Cline'],[u'Los Carneros'],[u'United States'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.27\n', u'\n']"
2504,5,5,[u'Sauvignon Blanc'],[u'Crane Lake'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 2.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $4.98\n', u'\n']"
2505,6,6,[u'Viognier 2014'],[u'Pride Mountain'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $45.98\n', u'\n']"
2506,7,7,[u'Heritage Reserve Chardonnay 2014'],[u'De Loach'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $10.21\n', u'\n']"
2507,8,8,[u'Kloof Street Chenin Blanc'],[u'Mullineux'],[u'Western Cape'],[u'South Africa'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $22.99\n', u'\n']"
2508,9,9,[u'Primicia Bl Rioja Blanco'],[u'Casa Primicia'],[u'Rioja'],[u'Spain'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $69.48\n', u'\n']"
2509,10,10,[u'Corbi\xe8res White 2012'],[u'Domaine de Villemajou'],[u'Languedoc-Roussillon'],[u'France'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $23.97\n', u'\n']"
2510,11,11,"[u""Vintner's Reserve Special Select Chardonnay 2013""]",[u'Kendall-Jackson'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.97\n', u'\n']"
2511,12,12,[u'\xdcrziger W\xfcrzgarten Riesling Kabinett 2011'],[u'Joh. Jos. Christoffel Erben'],[u'Mosel'],[u'Germany'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.98\n', u'\n']"
2512,13,13,[u'Riesling Cliff Edge'],[u'Mount Langi Ghiran'],[u'Victoria'],[u'Australia'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.40\n', u'\n']"
2513,14,14,[u'Venezia Giulia Vinnae Servus Cella Ribolla Gialla 2014'],[u'Jermann'],[u'Friuli-Venezia Giulia'],[u'Italy'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.99\n', u'\n']"
2514,15,15,[u'Amauta Absoluto Torrontes 2014'],[u'Bodega El Porvenir de Cafayate'],[u'Valle de Cafayate'],[u'Argentina'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.97\n', u'\n']"
2515,16,16,"[u""Giallo D'Arles Greco di Tufo 2012""]",[u'Quintodecimo'],[u'Campania'],[u'Italy'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $48.99\n', u'\n']"
2516,17,17,[u'Le Creete 2014'],[u'Ottella'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $22.96\n', u'\n']"
2517,18,18,[u'Epica Chardonnay'],[u'San Pedro'],[u'Valle Central'],[u'Chile'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.98\n', u'\n']"
2518,19,19,[u'Mantinia Nasiakos 2014'],[u'Semeli'],[u'Peloponnesos'],[u'Greece'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $20.80\n', u'\n']"
2519,20,20,[u'Roussanne 2014'],[u'Truchard'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $22.32\n', u'\n']"
2520,21,21,[u'Montsant Blanc 2013'],[u'Orto'],[u'Catalunya'],[u'Spain'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $35.99\n', u'\n']"
2521,22,22,[u'California White Blend'],[u'Pop Crush'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $8.98\n', u'\n']"
2522,23,23,[u'Classic Chardonnay 2012'],[u'Alta Vista'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 2.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.22\n', u'\n']"
2523,24,24,[u'Riesling'],[u'Barefoot'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $6.98\n', u'\n']"
2524,25,25,[u'Rioja Barrel Fermented 2013'],[u'Vi\xf1a Real'],[u'Rioja'],[u'Spain'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $15.64\n', u'\n']"
2525,26,26,[u'Napa Valley Chardonnay 2012'],[u'Beringer Vineyards'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.98\n', u'\n']"
2526,27,27,[u'Chardonnay 2013'],[u'Clos du Val'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $22.98\n', u'\n']"
2527,28,28,[u'Bordeaux Blanc 2012'],[u'Ch\xe2teau Grand Bateau'],[u'Bordeaux'],[u'France'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.93\n', u'\n']"
2528,29,29,[u'Terre di Valfredda Trentino Pinot Grigio 2013'],[u'C\xe0 Montini'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.99\n', u'\n']"
2529,30,30,[u'Puligny-Montrachet 1er Cru Les Folati\xe8res 2013'],[u'Domaine Leflaive'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $228.99\n', u'\n']"
2530,31,31,[u'Isidora Sauvignon Gris'],[u'Cousi\xf1o-Macul'],[u'Valle del Maipo'],[u'Chile'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.83\n', u'\n']"
2531,32,32,[u'Lune Blanche 2014'],[u'Clos des Lunes'],[u'Sauternes'],[u'France'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.98\n', u'\n']"
2532,33,33,[u'Russian River Valley Chardonnay 2013'],[u'Lake Sonoma'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.99\n', u'\n']"
2533,34,34,[u'La Chatellenie Sancerre 2015'],[u'Joseph Mellot'],[u'Loire'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.98\n', u'\n']"
2534,35,35,[u'HANDS OF TIME Chardonnay 2013'],"[u""Stag's Leap Wine Cellars""]",[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $22.99\n', u'\n']"
2535,36,36,[u'Clos de la Coul\xe9e de Serrant 2002'],[u'Nicolas Joly'],[u'Saumur'],[u'France'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $75.00\n', u'\n']"
2536,37,37,[u'Chardonnay Larry Hyde & Sons 2012'],[u'Aubert'],[u'Calistoga'],[u'United States'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $129.94\n', u'\n']"
2537,38,38,[u'Fiano 2013'],[u'Mandrarossa'],[u'Sicilia'],[u'Italy'],"[u'\nAvg. Rating: 3.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.99\n', u'\n']"
2538,39,39,[u'Pinot Grigio S\xfcdtirol-Alto Adige 2014'],[u'Cantina Tramin'],[u'Trentino-Alto Adige'],[u'Italy'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
2539,40,40,[u'Chardonnay 2013'],[u'Slow Press'],[u'Monterey County'],[u'United States'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.98\n', u'\n']"
2540,41,41,[u'Pinot Grigio 2012'],[u'Borgo M'],[u'Friuli-Venezia Giulia'],[u'Italy'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.99\n', u'\n']"
2541,42,42,[u'Sauvignon Blanc 2014'],[u'Tohu Wines'],[u'Marlborough'],[u'New Zealand'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.98\n', u'\n']"
2542,43,43,[u'Pessac-L\xe9ognan Blanc'],[u'Ch\xe2teau Coucheroy'],[u'Pessac-Leognan'],[u'France'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $16.88\n', u'\n']"
2543,44,44,[u'La Cuv\xe9e Principale'],[u'Calais Winery'],[u'Texas'],[u'United States'],"[u'\nAvg. Rating: 4.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $68.43\n', u'\n']"
2544,45,45,[u'Clos Saint Jean Chassagne-Montrachet 1Er Cru 2011'],[u'Paul Pillot'],[u'Bourgogne'],[u'France'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $33.96\n', u'\n']"
2545,46,46,[u'Silex 2012'],[u'Didier Dagueneau'],[u'Pouilly-Fum\xe9'],[u'France'],"[u'\nAvg. Rating: 4.3\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $129.97\n', u'\n']"
2546,47,47,[u'Original Sauvignon Blanc'],[u'Barton & Guestier'],[u'Bordeaux'],[u'France'],"[u'\nAvg. Rating: 3.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $7.90\n', u'\n']"
2547,48,48,[u'Y (a.k.a. Y Lur Saluces) 2000'],"[u""Ch\xe2teau d'Yquem""]",[u'Sauternes'],[u'France'],"[u'\nAvg. Rating: 4.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $299.95\n', u'\n']"
2548,49,49,[u'Sauvignon Blanc 2014'],[u'Shaw + Smith'],[u'Adelaide Hills'],[u'Australia'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $25.48\n', u'\n']"
2549,50,50,[u'Langenlois Spiegel 1.\xd6TW Reserve 2011'],[u'Fred Loimer'],[u'Nieder\xf6sterreich'],[u'Austria'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $48.03\n', u'\n']"
2550,51,51,[u'Bessin Chablis'],[u'Jean-Claude Bessin'],[u'Chablis'],[u'France'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $27.69\n', u'\n']"
2551,52,52,[u'Mendocino County Chardonnay'],[u'Lucinda & Millie'],[u'Mendocino County'],[u'United States'],"[u'\nAvg. Rating: 3.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.98\n', u'\n']"
2552,53,53,[u'Verdejo 2014'],[u'Naia'],[u'Castilla y Le\xf3n'],[u'Spain'],"[u'\nAvg. Rating: 3.7\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $13.48\n', u'\n']"
2553,54,54,[u'C\xf4tes Du Rh\xf4ne Parall\xe9le 45 Blanc 2015'],[u'Paul Jaboulet A\xeen\xe9'],[u'Vall\xe9e du Rh\xf4ne'],[u'France'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $12.97\n', u'\n']"
2554,55,55,[u'Sauvignon Blanc'],[u'Pennywise'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.98\n', u'\n']"
2555,56,56,[u'The Expedition Chardonnay 2013'],[u'Canoe Ridge Vineyard'],[u'Horse Heaven Hills'],[u'United States'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $17.48\n', u'\n']"
2556,57,57,[u'Le Grand Caillou Sauvignon Blanc 2014'],[u'Patient Cottat'],[u'Upper Loire'],[u'France'],"[u'\nAvg. Rating: 3.6\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.98\n', u'\n']"
2557,58,58,[u'Albari\xf1o de Fefi\xf1anes 2015'],[u'Fefinanes'],[u'Galicia'],[u'Spain'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $22.98\n', u'\n']"
2558,59,59,[u'Chardonnay 2013'],[u'Bread & Butter'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $14.98\n', u'\n']"
2559,60,60,[u'California Chardonnay'],[u'Dummies'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 2.4\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $9.98\n', u'\n']"
2560,61,61,[u'Gew\xfcrztraminer 2014'],[u'Villa Wolf'],[u'Pfalz'],[u'Germany'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $11.98\n', u'\n']"
2561,62,62,[u'Alsace Grand Cru Schlossberg Riesling 2012'],[u'Albert Mann'],[u'Alsace'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $48.48\n', u'\n']"
2562,63,63,[u'Condrieu Les Terrasses du Palat 2013'],[u'Francois Villard'],[u'Northern Rh\xf4ne'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $52.97\n', u'\n']"
2563,64,64,[u'Y (a.k.a. Y Lur Saluces) 2005'],"[u""Ch\xe2teau d'Yquem""]",[u'Sauternes'],[u'France'],"[u'\nAvg. Rating: 4.5\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $308.47\n', u'\n']"
2564,65,65,[u'Savenni\xe8res 2010'],[u'Patrick Baudouin'],[u'Saumur'],[u'France'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $32.93\n', u'\n']"
2565,66,66,[u'La Jumalie Bourgogne Chardonnay 2012'],[u'Henri Darnat'],[u'C\xf4te de Beaune'],[u'France'],"[u'\nAvg. Rating: 3.8\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.92\n', u'\n']"
2566,67,67,[u'Clos de la Bergerie 2010'],[u'Nicolas Joly'],[u'Saumur'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $45.98\n', u'\n']"
